23562
32	16	16	0
32	16	48	0
32	16	80	0
32	16	112	0
32	16	144	0
32	16	176	0
32	16	208	0
32	16	240	0
32	48	16	0
32	48	48	0
32	48	80	0
32	48	112	0
32	48	144	0
32	48	176	0
32	48	208	0
32	48	240	0
32	80	16	0
32	80	48	0
32	80	80	0
32	80	112	0
32	80	144	1
32	80	176	2
32	80	208	0
32	80	240	0
32	112	16	0
32	112	48	0
32	112	80	0
32	112	112	4670
32	112	144	5316
32	112	176	7
32	112	208	0
32	112	240	0
32	144	16	0
32	144	48	0
32	144	80	68
32	144	112	812
32	144	144	3945
32	144	176	0
32	144	208	0
32	144	240	0
32	176	16	0
32	176	48	1
32	176	80	30
32	176	112	73
32	176	144	322
32	176	176	18
32	176	208	0
32	176	240	0
32	208	16	0
32	208	48	0
32	208	80	0
32	208	112	0
32	208	144	0
32	208	176	0
32	208	208	0
32	208	240	0
32	240	16	0
32	240	48	0
32	240	80	0
32	240	112	0
32	240	144	0
32	240	176	0
32	240	208	0
32	240	240	0
96	16	16	0
96	16	48	0
96	16	80	0
96	16	112	0
96	16	144	0
96	16	176	0
96	16	208	0
96	16	240	0
96	48	16	0
96	48	48	0
96	48	80	0
96	48	112	0
96	48	144	0
96	48	176	0
96	48	208	0
96	48	240	0
96	80	16	0
96	80	48	0
96	80	80	0
96	80	112	0
96	80	144	111
96	80	176	360
96	80	208	0
96	80	240	0
96	112	16	0
96	112	48	0
96	112	80	3
96	112	112	458
96	112	144	161
96	112	176	6
96	112	208	0
96	112	240	0
96	144	16	0
96	144	48	0
96	144	80	32
96	144	112	113
96	144	144	41
96	144	176	4
96	144	208	0
96	144	240	0
96	176	16	0
96	176	48	45
96	176	80	276
96	176	112	287
96	176	144	318
96	176	176	737
96	176	208	0
96	176	240	0
96	208	16	0
96	208	48	0
96	208	80	3
96	208	112	18
96	208	144	120
96	208	176	770
96	208	208	0
96	208	240	0
96	240	16	0
96	240	48	0
96	240	80	0
96	240	112	0
96	240	144	0
96	240	176	0
96	240	208	0
96	240	240	0
160	16	16	0
160	16	48	0
160	16	80	0
160	16	112	0
160	16	144	0
160	16	176	0
160	16	208	0
160	16	240	0
160	48	16	0
160	48	48	0
160	48	80	0
160	48	112	0
160	48	144	0
160	48	176	1
160	48	208	22
160	48	240	0
160	80	16	0
160	80	48	0
160	80	80	0
160	80	112	0
160	80	144	17
160	80	176	996
160	80	208	570
160	80	240	0
160	112	16	0
160	112	48	0
160	112	80	0
160	112	112	88
160	112	144	73
160	112	176	35
160	112	208	0
160	112	240	0
160	144	16	0
160	144	48	0
160	144	80	0
160	144	112	52
160	144	144	70
160	144	176	32
160	144	208	1
160	144	240	0
160	176	16	0
160	176	48	0
160	176	80	157
160	176	112	787
160	176	144	191
160	176	176	57
160	176	208	0
160	176	240	0
160	208	16	0
160	208	48	0
160	208	80	56
160	208	112	293
160	208	144	125
160	208	176	77
160	208	208	0
160	208	240	0
160	240	16	0
160	240	48	0
160	240	80	0
160	240	112	0
160	240	144	0
160	240	176	0
160	240	208	0
160	240	240	0
224	16	16	0
224	16	48	0
224	16	80	0
224	16	112	0
224	16	144	0
224	16	176	0
224	16	208	0
224	16	240	0
224	48	16	0
224	48	48	0
224	48	80	0
224	48	112	0
224	48	144	0
224	48	176	1
224	48	208	28
224	48	240	0
224	80	16	0
224	80	48	0
224	80	80	0
224	80	112	0
224	80	144	1
224	80	176	17
224	80	208	214
224	80	240	0
224	112	16	0
224	112	48	0
224	112	80	0
224	112	112	48
224	112	144	245
224	112	176	2
224	112	208	5
224	112	240	0
224	144	16	0
224	144	48	0
224	144	80	0
224	144	112	19
224	144	144	74
224	144	176	6
224	144	208	3
224	144	240	0
224	176	16	0
224	176	48	0
224	176	80	24
224	176	112	47
224	176	144	0
224	176	176	0
224	176	208	0
224	176	240	0
224	208	16	0
224	208	48	0
224	208	80	0
224	208	112	0
224	208	144	0
224	208	176	0
224	208	208	0
224	208	240	0
224	240	16	0
224	240	48	0
224	240	80	0
224	240	112	0
224	240	144	0
224	240	176	0
224	240	208	0
224	240	240	0
